-4.508	48.375	France
-4.508	48.375	France
-4.508	48.375	France
-3.358	47.689	France
-3.358	47.689	France
-3.358	47.689	France
-3.358	47.689	France
1.74	50.875	France
1.74	50.875	France
1.834	50.135	France
1.834	50.135	France
8.763	41.924	France
8.763	41.924	France
0.203	45.633	France
0.203	45.633	France
7.115	43.583	France
7.115	43.583	France
-0.691	44.831	France
-0.691	44.831	France
2.427	48.967	France
2.427	48.967	France
0.08	49.511	France
0.08	49.511	France
4.937	45.726	France
4.937	45.726	France
5.216	43.437	France
5.216	43.437	France
4.733	44.581	France
4.733	44.581	France
1.891	47.941	France
1.891	47.941	France
2.384	48.716	France
2.384	48.716	France
2.885	42.701	France
2.885	42.701	France
0.314	46.593	France
0.314	46.593	France
4.903	48.631	France
4.903	48.631	France
6.75	43.416	France
6.75	43.416	France
1.371	43.54	France
1.371	43.54	France
1.483	43.566	France
1.483	43.566	France
0.7	47.433	France
0.7	47.433	France
55.528	-20.892	Reunion Isle
55.528	-20.892	Reunion Isle
55.431	-20.884	Reunion Isle
55.431	-20.884	Reunion Isle
55.487	-21.344	Reunion Isle
55.487	-21.344	Reunion Isle
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.25	55.93	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.42	55.73	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
37.52	55.93	Russia
125.37	58.62	Russia
125.37	58.62	Russia
125.37	58.62	Russia
125.37	58.62	Russia
125.37	58.62	Russia
125.37	58.62	Russia
125.37	58.62	Russia
125.37	58.62	Russia
61.7	69.75	Russia
61.7	69.75	Russia
61.7	69.75	Russia
61.7	69.75	Russia
61.7	69.75	Russia
61.7	69.75	Russia
61.7	69.75	Russia
