longitude	latitude
71.48	43.33
70.37	41.9
70.37	41.9
70.37	41.9
70.37	41.9
70.37	41.9
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
71.45	41.37
71.45	41.37
71.45	41.37
71.45	41.37
71.45	41.37
67.95	41.32
67.95	41.32
67.95	41.32
67.95	41.32
67.95	41.32
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
74.53	42.85
74.53	42.85
74.53	42.85
74.53	42.85
74.53	42.85
68.76	40.5
68.76	40.5
68.76	40.5
68.76	40.5
68.76	40.5
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
70.18	41.05
70.18	41.05
70.18	41.05
70.18	41.05
70.18	41.05
71.18	41.05
71.18	41.05
71.18	41.05
71.18	41.05
71.18	41.05
71.98	41.88
71.98	41.88
71.98	41.88
71.98	41.88
71.98	41.88
70.13	41.58
70.13	41.58
70.13	41.58
70.13	41.58
70.13	41.58
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
71.38	42.85
74.53	42.85
74.53	42.85
74.53	42.85
74.53	42.85
74.53	42.85
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
69.3	41.33
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
190.17	66.17
190.17	66.17
190.17	66.17
190.17	66.17
190.17	66.17
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
14.25	78.07
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.93	71.52
128.93	71.52
128.93	71.52
128.93	71.52
128.93	71.52
60.05	69.72
60.05	69.72
60.05	69.72
60.05	69.72
60.05	69.72
-999	-999
-999	-999
-999	-999
-999	-999
-999	-999
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.95
68.58	76.95
68.58	76.95
68.58	76.95
68.58	76.95
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
60.05	69.72
60.05	69.72
60.05	69.72
60.05	69.72
60.05	69.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
190.17	66.17
190.17	66.17
190.17	66.17
190.17	66.17
190.17	66.17
61.7	69.75
61.7	69.75
61.7	69.75
61.7	69.75
61.7	69.75
186.77	64.4
186.77	64.4
186.77	64.4
186.77	64.4
186.77	64.4
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
137.9	76
137.9	76
137.9	76
137.9	76
137.9	76
61.75	69.77
61.75	69.77
61.75	69.77
61.75	69.77
61.75	69.77
186.77	64.4
186.77	64.4
186.77	64.4
186.77	64.4
186.77	64.4
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
61.75	69.77
61.75	69.77
61.75	69.77
61.75	69.77
61.75	69.77
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
179.32	63.05
179.32	63.05
179.32	63.05
179.32	63.05
179.32	63.05
102.47	71.98
102.47	71.98
102.47	71.98
102.47	71.98
102.47	71.98
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
137.9	76
137.9	76
137.9	76
137.9	76
137.9	76
121.63	38.9
121.63	38.9
121.63	38.9
121.63	38.9
121.63	38.9
126.63	37.47
126.63	37.47
126.63	37.47
126.63	37.47
126.63	37.47
106.83	-6.37
106.83	-6.37
125.33	43.87
125.33	43.87
125.33	43.87
119.73	49.22
119.73	49.22
119.73	49.22
121.12	41.13
121.12	41.13
121.12	41.13
122.85	45.62
122.85	45.62
122.85	45.62
31.25	69.53
31.25	69.53
31.25	69.53
31.25	69.53
31.25	69.53
11.967	78.93
11.967	78.93
11.967	78.93
11.967	78.93
11.967	78.93
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-95.82	38.03
-95.82	38.03
-95.82	38.03
-95.82	38.03
-95.82	38.03
-86.93	40.88
-86.93	40.88
-86.93	40.88
-86.93	40.88
-86.93	40.88
-96.5	31.5
-96.5	31.5
-96.5	31.5
-96.5	31.5
-96.5	31.5
-95.9	41.3
-95.9	41.3
-95.9	41.3
-95.9	41.3
-95.9	41.3
-96.27	41.33
-96.27	41.33
-96.27	41.33
-96.27	41.33
-96.27	41.33
73.717	-53.1
73.717	-53.1
73.717	-53.1
73	-53
73	-53
158.9	-54.5
158.9	-54.5
158.9	-54.5
158.933	-54.483
158.933	-54.483
34.85	-19.83
34.85	-19.83
39.27	-6.83
39.27	-6.83
39.27	-6.83
39.27	-6.83
39.27	-6.83
35.38	-23.86
35.38	-23.86
35.38	-23.86
39.67	-4.05
39.67	-4.05
39.67	-4.05
39.67	-4.05
39.67	-4.05
33.87	-1.3
33.87	-1.3
34.03	-1.15
34.03	-1.15
34.03	-1.15
34.03	-1.15
34.03	-1.15
34.03	-1.15
34.03	-1.15
34	-1.13
34	-1.13
34	-1.13
34	-1.13
34	-1.13
33.02	-2.05
33.02	-2.05
33.02	-2.05
33.02	-2.05
33.02	-2.05
9.28	45.47
9.28	45.47
9.28	45.47
9.28	45.47
9.28	45.47
32.6	-25.97
32.6	-25.97
40.67	-14.95
40.67	-14.95
32.6	-25.97
32.6	-25.97
40.5	-12.97
40.5	-12.97
35.38	-23.87
35.38	-23.87
36.87	-17.87
36.87	-17.87
33.67	-16.07
33.67	-16.07
35.27	-13.27
35.27	-13.27
40.67	-15.018
40.67	-15.018
34.85	-19.83
34.85	-19.83
-82.43	23.1
-82.43	23.1
-66.17	-17.38
-66.17	-17.38
-66.17	-17.38
-66.17	-17.38
-65.37	-10.82
-65.37	-10.82
-65.37	-10.82
-65.37	-10.82
-68.15	-16.5
-68.15	-16.5
-68.15	-16.5
-68.15	-16.5
-67.53	-14.45
-67.53	-14.45
-67.53	-14.45
-67.53	-14.45
-63.2	-17.78
-63.2	-17.78
-63.2	-17.78
-63.2	-17.78
-64.9	-14.83
-64.9	-14.83
-64.9	-14.83
-64.9	-14.83
-63.68	-22.03
-63.68	-22.03
-63.68	-22.03
-63.68	-22.03
166.3	-77.65
166.3	-77.65
3.05	36.77
3.05	36.77
5.53	22.78
5.53	22.78
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-77.88	39.07
-98.23	44.38
-98.23	44.38
-98.23	44.38
-98.23	44.38
-98.23	44.38
-98.23	44.38
-86.28	39.72
-86.28	39.72
-86.28	39.72
-86.28	39.72
-86.28	39.72
-77.88	39.07
-77.88	39.07
-95.9	41.3
-95.9	41.3
-95.9	41.3
-95.9	41.3
-95.9	41.3
-95.9	41.3
118.78	32.05
118.78	32.05
118.78	32.05
118.78	32.05
118.78	32.05
118.78	32.05
118.78	32.05
116.47	39.9
116.47	39.9
116.47	39.9
116.47	39.9
116.47	39.9
116.47	39.9
116.47	39.9
108.93	34.25
108.93	34.25
78.03	27.17
78.03	27.17
92.88	20.13
92.88	20.13
50.63	26.27
50.63	26.27
58.55	23.6
58.55	23.6
77.6	12.97
77.6	12.97
88.18	22.18
88.18	22.18
62.32	25.13
62.32	25.13
66.98	24.72
66.98	24.72
74.4	31.52
74.4	31.52
80.25	13.07
80.25	13.07
58.58	23.62
58.58	23.62
71.58	34.02
71.58	34.02
92.72	11.67
92.72	11.67
73.85	18.53
73.85	18.53
67.02	30.17
67.02	30.17
77.18	31.08
77.18	31.08
-69.55	61.08
-69.55	61.08
-90.7	63.5
-90.7	63.5
-115.08	67.82
-115.08	67.82
-113.33	54.62
-113.33	54.62
-49	-22.47
-49	-22.47
-49	-22.47
-49	-22.47
-0.45	38.37
-0.45	38.37
-0.45	38.37
-0.45	38.37
-27.23	38.65
-27.23	38.65
-27.23	38.65
-27.23	38.65
-171.77	-13.8
-171.77	-13.8
-171.77	-13.8
-171.77	-13.8
10.77	59.67
10.77	59.67
10.77	59.67
10.77	59.67
2.17	41.37
2.17	41.37
2.17	41.37
2.17	41.37
5.15	48.78
5.15	48.78
5.15	48.78
-1.12	51.62
-1.12	51.62
-1.12	51.62
5.32	60.4
5.32	60.4
5.32	60.4
5.32	60.4
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-114.03	51.03
-114.03	51.03
-41.33	-21.75
-41.33	-21.75
-41.33	-21.75
-41.33	-21.75
8.17	43.95
8.17	43.95
8.17	43.95
8.17	43.95
8.43	38.95
8.43	38.95
8.43	38.95
8.43	38.95
8.95	44.4
8.95	44.4
8.95	44.4
8.95	44.4
79.93	6.93
79.93	6.93
79.93	6.93
79.93	6.93
-49.28	-25.42
-49.28	-25.42
-49.28	-25.42
-49.28	-25.42
-56.1	-15.6
-56.1	-15.6
-56.1	-15.6
-56.1	-15.6
80.97	6.82
80.97	6.82
80.97	6.82
80.97	6.82
-96.27	41.33
-96.27	41.33
-96.27	41.33
-96.27	41.33
-96.27	41.33
-96.27	41.33
-96.27	41.33
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-48.5	-27.6
-48.5	-27.6
-48.5	-27.6
-48.5	-27.6
-47.4	-20.53
-47.4	-20.53
-47.4	-20.53
-47.4	-20.53
-3.62	37.2
-3.62	37.2
-3.62	37.2
-3.62	37.2
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
-96.47	31.5
114.2	22.2
114.2	22.2
114.2	22.2
114.2	22.2
13.95	40.72
13.95	40.72
13.95	40.72
13.95	40.72
-8.4	43.35
-8.4	43.35
-8.4	43.35
-8.4	43.35
30.27	59.93
30.27	59.93
10.33	43.53
10.33	43.53
10.33	43.53
10.33	43.53
9.45	41.23
9.45	41.23
9.45	41.23
9.45	41.23
-3.72	40.4
-3.72	40.4
-3.72	40.4
-3.72	40.4
-3.72	40.4
-3.72	40.4
145.33	-37.8
145.33	-37.8
145.33	-37.8
145.33	-37.8
-43.72	-22.53
-43.72	-22.53
-43.72	-22.53
-43.72	-22.53
11.58	48.13
11.58	48.13
11.58	48.13
9.15	45.18
9.15	45.18
9.15	45.18
-25.67	37.73
-25.67	37.73
-25.67	37.73
-25.67	37.73
28.2	-25.75
28.2	-25.75
28.2	-25.75
28.2	-25.75
-43.17	-22.9
-43.17	-22.9
-43.17	-22.9
-43.17	-22.9
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-86.48	40.88
-46.32	-23.93
-46.32	-23.93
-46.32	-23.93
-46.32	-23.93
-6	37.38
-6	37.38
-6	37.38
-6	37.38
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
30.48	59.68
-97.88	22.12
-97.88	22.12
-97.88	22.12
-97.88	22.12
-79.4	43.67
-79.4	43.67
0.5	40.82
0.5	40.82
0.5	40.82
0.5	40.82
1.98	48.78
1.98	48.78
9.8	44.1
9.8	44.1
9.8	44.1
9.8	44.1
-96.13	19.2
-96.13	19.2
-96.13	19.2
-96.13	19.2
150.5	-16.5
150.5	-16.5
150.5	-16.5
150.5	-16.5
-80.78	43.13
-80.78	43.13
-0.85	41.67
-0.85	41.67
-0.85	41.67
-0.85	41.67
31.03	29.88
31.03	29.88
32.55	15.58
32.55	15.58
25.17	31.57
25.17	31.57
31.4	30.12
31.4	30.12
27.22	31.35
27.22	31.35
32.27	30.58
32.27	30.58
29.8	31.11
29.8	31.11
30.1	31.3
30.1	31.3
33.32	19.53
33.32	19.53
33.83	31.07
33.83	31.07
29.02	25.5
29.02	25.5
22.45	13.45
22.45	13.45
29.88	31.2
29.88	31.2
25.32	13.62
25.32	13.62
31.37	30.08
31.37	30.08
31.3	29.75
31.3	29.75
30.23	13.15
30.23	13.15
28.93	28.37
28.93	28.37
32.9	24.08
32.9	24.08
32.9	24.08
32.9	24.08
32.9	24.08
32.9	24.08
31.12	27.2
31.12	27.2
33.98	17.7
33.98	17.7
32.3	31.25
32.3	31.25
37.22	19.62
37.22	19.62
30.53	25.45
30.53	25.45
27.97	27.05
27.97	27.05
31.4	30.12
31.4	30.12
31.4	30.12
31.4	30.12
31.4	30.12
31.4	30.12
31.4	30.12
-999	-999
-999	-999
33.8	27.25
33.8	27.25
31.6	4.87
31.6	4.87
36.33	15.38
36.33	15.38
32.55	15.6
32.55	15.6
32.55	15.6
32.55	15.6
31.83	18.53
31.83	18.53
32.7	25.67
32.7	25.67
31.65	9.55
31.65	9.55
27.22	31.35
27.22	31.35
27.22	31.35
27.22	31.35
25.52	29.2
25.52	29.2
25.93	31.62
25.93	31.62
31.32	21.8
31.32	21.8
-15	47
-15	47
-15	47
-15	47
-15	47
-171.77	-13.82
-171.77	-13.82
-171.77	-13.82
-171.77	-13.82
12.08	54.08
12.08	54.08
12.08	54.08
12.08	54.08
12.08	54.08
12.08	54.08
12.08	54.08
12.08	54.08
2.98	51.25
2.98	51.25
2.98	51.25
2.98	51.25
2.98	51.25
2.98	51.25
2.98	51.25
2.98	51.25
2.98	51.25
2.98	51.25
3.2	51.18
3.2	51.18
3.2	51.18
3.2	51.18
3.2	51.18
10.62	51.8
10.62	51.8
10.62	51.8
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
24.92	60.2
13.4	52.47
13.4	52.47
11.7	48.13
2.35	48.85
2.35	48.85
30.32	59.93
7.753	48.562
7.753	48.562
21.02	52.23
9.98	53.61
9.98	53.61
9.98	53.61
9.98	53.61
9.98	53.61
20.78	60.25
20.78	60.25
20.78	60.25
20.78	60.25
20.78	60.25
57.6	59.16
-18.37	76.75
-18.37	76.75
-18.37	76.75
-18.37	76.75
-18.37	76.75
-18.37	76.75
-18.37	76.75
-18.37	76.75
-18.37	76.75
-18.37	76.75
31.03	29.88
31.03	29.88
31.03	29.88
13.23	-8.85
13.23	-8.85
4.77	52.23
4.77	52.23
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
4.35	52.17
4.35	52.17
4.35	52.17
4.35	52.17
4.35	52.17
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
4.43	52.22
4.43	52.22
4.43	52.22
-21.93	67.13
-21.93	67.13
-21.93	67.13
-21.93	67.13
-21.93	67.13
-21.93	67.13
-21.93	67.13
-21.93	67.13
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
-37.57	65.6
-37.57	65.6
4.77	52.23
4.77	52.23
4.77	52.23
4.32	52.12
4.32	52.12
4.32	52.12
4.32	52.12
4.32	52.12
4.32	52.12
4.32	52.12
5.28	52.13
5.28	52.13
5.28	52.13
4.43	52.22
4.43	52.22
1.83	50.13
1.83	50.13
1.83	50.13
1.83	50.13
-2.1	57.17
-2.1	57.17
-2.1	57.17
-2.1	57.17
30.1	31.3
30.1	31.3
30.1	31.3
30.1	31.3
32.15	30.08
32.15	30.08
32.15	30.08
32.15	30.08
138.58	-34.93
138.58	-34.93
138.58	-34.93
138.58	-34.93
78.08	27.17
78.08	27.17
78.08	27.17
78.08	27.17
78.08	27.17
78.08	27.17
78.08	27.17
78.08	27.17
8.75	41.92
8.75	41.92
8.75	41.92
8.75	41.92
92.95	20.12
92.95	20.12
92.95	20.12
92.95	20.12
73.2	39.7
73.2	39.7
73.2	39.7
73.2	39.7
-6.22	54.65
-6.22	54.65
-6.22	54.65
-6.22	54.65
-55.78	-29.78
-55.78	-29.78
-55.78	-29.78
-55.78	-29.78
33.38	69.2
33.38	69.2
33.38	69.2
33.38	69.2
3.05	36.77
3.05	36.77
3.05	36.77
3.05	36.77
-0.5	38.35
-0.5	38.35
-0.5	38.35
-0.5	38.35
76.88	43.77
76.88	43.77
76.88	43.77
76.88	43.77
-2.5	36.85
-2.5	36.85
-2.5	36.85
-2.5	36.85
35.95	31.95
35.95	31.95
35.95	31.95
35.95	31.95
-77.02	38.87
-77.02	38.87
-77.02	38.87
-77.02	38.87
-77	38.87
-77	38.87
-77	38.87
-77	38.87
-0.57	47.48
-0.57	47.48
-0.57	47.48
-0.57	47.48
0.22	45.67
0.22	45.67
0.22	45.67
0.22	45.67
-27.23	38.65
-27.23	38.65
-27.23	38.65
-27.23	38.65
-171.78	-13.3
-171.78	-13.3
-171.78	-13.3
-171.78	-13.3
-0.02	48.75
-0.02	48.75
-0.02	48.75
-0.02	48.75
40.52	64.57
40.52	64.57
40.52	64.57
40.52	64.57
10.77	59.67
10.77	59.67
10.77	59.67
10.77	59.67
15.2	37.23
15.2	37.23
15.2	37.23
15.2	37.23
2.65	47.03
2.65	47.03
2.65	47.03
2.65	47.03
-7	38.9
-7	38.9
-7	38.9
-7	38.9
49.8	40.35
49.8	40.35
49.8	40.35
49.8	40.35
77.62	12.97
77.62	12.97
77.62	12.97
77.62	12.97
20.07	32.07
20.07	32.07
20.07	32.07
20.07	32.07
19.17	44.5
19.17	44.5
19.17	44.5
19.17	44.5
2.98	41.38
2.98	41.38
2.98	41.38
2.98	41.38
5.15	48.78
5.15	48.78
5.15	48.78
5.15	48.78
5.15	48.78
5.15	48.78
5.15	48.78
5.15	48.78
106.83	-6.07
106.83	-6.07
106.83	-6.07
106.83	-6.07
41.63	41.65
41.63	41.65
41.63	41.65
41.63	41.65
6.87	47.63
6.87	47.63
6.87	47.63
6.87	47.63
20.45	44.8
20.45	44.8
20.45	44.8
20.45	44.8
36.8	46.63
36.8	46.63
36.8	46.63
36.8	46.63
5.32	60.4
5.32	60.4
5.32	60.4
5.32	60.4
13.43	52.48
13.43	52.48
13.43	52.48
13.43	52.48
0.05	51.32
0.05	51.32
0.05	51.32
0.05	51.32
30.12	49.68
30.12	49.68
30.12	49.68
30.12	49.68
0.67	52.87
0.67	52.87
0.67	52.87
0.67	52.87
19.28	74.47
19.28	74.47
19.28	74.47
19.28	74.47
23.2	42.77
23.2	42.77
23.2	42.77
23.2	42.77
11.3	44.5
11.3	44.5
11.3	44.5
11.3	44.5
34.05	57.85
34.05	57.85
34.05	57.85
34.05	57.85
-0.7	44.83
-0.7	44.83
-0.7	44.83
-0.7	44.83
10.93	45.33
10.93	45.33
10.93	45.33
10.93	45.33
8.78	53.83
8.78	53.83
8.78	53.83
8.78	53.83
23.67	52.1
23.67	52.1
23.67	52.1
23.67	52.1
17.97	40.65
17.97	40.65
17.97	40.65
17.97	40.65
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
-95.82	36.03
26.1	44.42
26.1	44.42
26.1	44.42
26.1	44.42
19.2	47.5
19.2	47.5
19.2	47.5
19.2	47.5
-58.42	-34.6
-58.42	-34.6
-58.42	-34.6
-58.42	-34.6
-114.07	51.03
-114.07	51.03
-114.07	51.03
-114.07	51.03
13.18	46.03
13.18	46.03
13.18	46.03
13.18	46.03
-41.33	-21.77
-41.33	-21.77
-41.33	-21.77
-41.33	-21.77
9.35	43.02
9.35	43.02
9.35	43.02
9.35	43.02
8.2	43.08
8.2	43.08
8.2	43.08
8.2	43.08
8.43	38.95
8.43	38.95
8.43	38.95
8.43	38.95
14.28	40.88
14.28	40.88
14.28	40.88
14.28	40.88
14.25	41.08
14.25	41.08
14.25	41.08
14.25	41.08
8.95	44.4
8.95	44.4
8.95	44.4
8.95	44.4
15.08	37.07
15.08	37.07
15.08	37.07
15.08	37.07
-4.13	50.37
-4.13	50.37
-4.13	50.37
-4.13	50.37
-1.13	44.53
-1.13	44.53
-1.13	44.53
-1.13	44.53
-1.13	44.53
-1.13	44.53
-1.13	44.53
-1.13	44.53
12.55	41.87
12.55	41.87
12.55	41.87
12.55	41.87
12.08	42
12.08	42
12.08	42
12.08	42
1.5	48.45
1.5	48.45
1.5	48.45
1.5	48.45
1.68	46.8
1.68	46.8
1.68	46.8
1.68	46.8
12.4	50.08
12.4	50.08
12.4	50.08
12.4	50.08
-1.65	49.63
-1.65	49.63
-1.65	49.63
-1.65	49.63
12.6	41.68
12.6	41.68
12.6	41.68
12.6	41.68
9.22	45.53
9.22	45.53
9.22	45.53
9.22	45.53
-8.42	40.2
-8.42	40.2
-8.42	40.2
-8.42	40.2
79.97	6.9
79.97	6.9
79.97	6.9
79.97	6.9
-92.33	38.95
-92.33	38.95
-92.33	38.95
-92.33	38.95
2.92	49.38
2.92	49.38
2.92	49.38
2.92	49.38
6.13	43.25
6.13	43.25
6.13	43.25
6.13	43.25
-56.1	-15.6
-56.1	-15.6
-56.1	-15.6
-56.1	-15.6
-49.28	-25.42
-49.28	-25.42
-49.28	-25.42
-49.28	-25.42
8.65	49.87
8.65	49.87
8.65	49.87
8.65	49.87
8.65	49.87
8.65	49.87
8.65	49.87
8.65	49.87
-90.63	41.5
-90.63	41.5
-90.63	41.5
-90.63	41.5
18.6	42.43
18.6	42.43
18.6	42.43
18.6	42.43
-105	39.75
-105	39.75
-105	39.75
-105	39.75
12.2	51.8
12.2	51.8
12.2	51.8
12.2	51.8
88.4	22.18
88.4	22.18
88.4	22.18
88.4	22.18
80.97	6.8
80.97	6.8
80.97	6.8
80.97	6.8
35.07	48.45
35.07	48.45
35.07	48.45
35.07	48.45
13.77	51.08
13.77	51.08
13.77	51.08
13.77	51.08
29.22	55.87
29.22	55.87
29.22	55.87
29.22	55.87
-96.27	41.35
-96.27	41.35
-96.27	41.35
-96.27	41.35
-96.27	41.35
-96.27	41.35
-96.27	41.35
-96.27	41.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
-82.37	34.35
19.42	54.17
19.42	54.17
19.42	54.17
19.42	54.17
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
-98.57	45.98
6.47	48.18
6.47	48.18
6.47	48.18
6.47	48.18
-3.2	55.32
-3.2	55.32
-3.2	55.32
-3.2	55.32
6.93	51.4
6.93	51.4
6.93	51.4
6.93	51.4
33.27	45.15
33.27	45.15
33.27	45.15
33.27	45.15
-0.75	51.28
-0.75	51.28
-0.75	51.28
-0.75	51.28
1.33	51.95
1.33	51.95
1.33	51.95
1.33	51.95
35.38	45.03
35.38	45.03
35.38	45.03
35.38	45.03
-2.8	56.17
-2.8	56.17
-2.8	56.17
-2.8	56.17
-48.5	-27.6
-48.5	-27.6
-48.5	-27.6
-48.5	-27.6
-97.25	32.72
-97.25	32.72
-97.25	32.72
-97.25	32.72
10.98	49.5
10.98	49.5
10.98	49.5
10.98	49.5
10.22	33.88
10.22	33.88
10.22	33.88
10.22	33.88
12.07	50.9
12.07	50.9
12.07	50.9
12.07	50.9
10.28	45.43
10.28	45.43
10.28	45.43
10.28	45.43
-5.65	43.55
-5.65	43.55
-5.65	43.55
-5.65	43.55
18.6	42.43
18.6	42.43
18.6	42.43
18.6	42.43
18.67	50.27
18.67	50.27
18.67	50.27
18.67	50.27
-81.73	43.73
